epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
89,26544.9,1.0172,1.32309,1.1416,0.66867,0.73339,0.77711,0.68077,0.61987,1.04771,0.85003,1.91912e-05,1.91912e-05,1.91912e-05
90,26844.2,1.05832,1.39112,1.1925,0.68291,0.74049,0.77972,0.68273,0.62235,1.03839,0.85061,1.77161e-05,1.77161e-05,1.77161e-05
91,27151.3,1.02184,1.31707,1.14896,0.6815,0.73804,0.77853,0.6824,0.62057,1.04181,0.85047,1.6241e-05,1.6241e-05,1.6241e-05
92,27455.2,1.07935,1.37407,1.18794,0.65656,0.74075,0.77456,0.6797,0.61901,1.05014,0.85004,1.47659e-05,1.47659e-05,1.47659e-05
93,27779,1.00748,1.28845,1.14724,0.6768,0.73609,0.77424,0.67944,0.61913,1.0501,0.85002,1.32908e-05,1.32908e-05,1.32908e-05
94,28100.1,1.01691,1.30143,1.15609,0.6815,0.73502,0.77623,0.6807,0.61745,1.04497,0.84924,1.18157e-05,1.18157e-05,1.18157e-05
95,28434.6,1.02816,1.31689,1.14667,0.68942,0.73741,0.77854,0.68304,0.61597,1.03366,0.84902,1.03406e-05,1.03406e-05,1.03406e-05
96,28786.5,0.99101,1.28682,1.14077,0.70154,0.73671,0.78034,0.68459,0.61654,1.0261,0.84929,8.8655e-06,8.8655e-06,8.8655e-06
97,29098.6,0.98185,1.2733,1.12552,0.71897,0.73365,0.77977,0.68392,0.61645,1.02588,0.84932,7.3904e-06,7.3904e-06,7.3904e-06
98,29396.1,0.99101,1.25719,1.12203,0.71602,0.73097,0.77916,0.68289,0.61669,1.02914,0.84948,5.9153e-06,5.9153e-06,5.9153e-06
99,29683.5,1.02798,1.30332,1.15535,0.71241,0.73261,0.77658,0.68063,0.61728,1.03742,0.84982,4.4402e-06,4.4402e-06,4.4402e-06
100,29985.6,0.96442,1.25744,1.12447,0.72485,0.73039,0.77435,0.67828,0.61618,1.04015,0.8493,2.9651e-06,2.9651e-06,2.9651e-06
